Transaction_ID,Customer_ID,Transaction_Date,Amount,Payment_Method,Payment_Status,Failure_Reason,Customer_Age,Customer_Type,Previous_Successful_Payments,Previous_Failed_Payments,Retry_Count,Device_Type,Location,Hour,Day,Recovery_Outcome
TX100182,CUST9423,2025-01-03 04:56:28.387767,227.95,UPI,Failed,Limit Exceeded,21,Premium,11,4,3,Android,Mumbai,4,Friday,Recovered
TX100183,CUST4899,2025-01-03 05:13:55.576711,1077.58,UPI,Success,None,23,Regular,7,3,3,Android,Pune,5,Friday,Not Required
TX100184,CUST5562,2025-01-03 05:31:22.765655,531.94,UPI,Success,None,45,Regular,6,1,0,Android,Chennai,5,Friday,Not Required
TX100185,CUST8953,2025-01-03 05:48:49.954599,1358.32,Credit Card,Success,None,30,Regular,10,3,0,Android,Chennai,5,Friday,Not Required
TX100186,CUST4510,2025-01-03 06:06:17.143542,1067.67,Debit Card,Failed,Limit Exceeded,28,Regular,10,0,3,iOS,Nagpur,6,Friday,Recovered
TX100187,CUST9834,2025-01-03 06:23:44.332486,618.42,Debit Card,Failed,Insufficient Funds,58,New,11,4,0,Android,Bangalore,6,Friday,Recovered
TX100188,CUST3167,2025-01-03 06:41:11.521430,285.2,Debit Card,Success,None,36,Premium,11,1,2,Android,Nagpur,6,Friday,Not Required
TX100189,CUST8744,2025-01-03 06:58:38.710374,146.23,Net Banking,Success,None,56,Regular,7,0,1,iOS,Delhi,6,Friday,Not Required
TX100190,CUST4981,2025-01-03 07:16:05.899317,425.59,UPI,Success,None,48,New,10,1,3,Android,Delhi,7,Friday,Not Required
TX100191,CUST8749,2025-01-03 07:33:33.088261,1566.19,Net Banking,Success,None,20,Regular,5,2,0,Android,Mumbai,7,Friday,Not Required
TX100192,CUST7669,2025-01-03 07:51:00.277205,823.94,Debit Card,Success,None,27,New,9,5,2,Web,Ahmedabad,7,Friday,Not Required
TX100193,CUST4119,2025-01-03 08:08:27.466149,191.38,UPI,Failed,Incorrect Details,33,Premium,7,1,2,iOS,Pune,8,Friday,Not Recovered
TX100194,CUST2545,2025-01-03 08:25:54.655093,790.91,Debit Card,Success,None,46,New,7,3,1,Android,Kolkata,8,Friday,Not Required
TX100195,CUST2588,2025-01-03 08:43:21.844036,977.81,Credit Card,Success,None,59,Regular,5,1,1,Android,Chennai,8,Friday,Not Required
TX100196,CUST8062,2025-01-03 09:00:49.032980,274.83,UPI,Success,None,47,Premium,4,3,3,Web,Nagpur,9,Friday,Not Required
TX100197,CUST6804,2025-01-03 09:18:16.221924,775.67,UPI,Failed,Limit Exceeded,28,Premium,9,1,3,Android,Hyderabad,9,Friday,Recovered
TX100198,CUST7939,2025-01-03 09:35:43.410868,705.01,Credit Card,Success,None,35,New,6,1,0,Web,Pune,9,Friday,Not Required
TX100199,CUST7735,2025-01-03 09:53:10.599811,212.09,UPI,Success,None,19,Regular,7,3,1,Android,Jaipur,9,Friday,Not Required
TX100200,CUST8651,2025-01-03 10:10:37.788755,951.26,UPI,Success,None,50,Regular,5,2,0,iOS,Mumbai,10,Friday,Not Required
TX100201,CUST1887,2025-01-03 10:28:04.977699,1165.36,Net Banking,Success,None,30,Premium,4,1,3,Android,Jaipur,10,Friday,Not Required
TX100202,CUST2612,2025-01-03 10:45:32.166643,1964.61,Credit Card,Success,None,54,Regular,4,1,3,Web,Jaipur,10,Friday,Not Required
TX100203,CUST1993,2025-01-03 11:02:59.355587,1907.98,UPI,Success,None,46,New,3,3,3,Android,Delhi,11,Friday,Not Required
TX100204,CUST7596,2025-01-03 11:20:26.544530,167.73,UPI,Success,None,31,Premium,7,2,3,iOS,Hyderabad,11,Friday,Not Required
TX100205,CUST6559,2025-01-03 11:37:53.733474,260.39,Net Banking,Success,None,24,Premium,6,1,0,Android,Pune,11,Friday,Not Required
TX100206,CUST2790,2025-01-03 11:55:20.922418,1113.25,UPI,Failed,Network Error,21,New,8,3,3,iOS,Hyderabad,11,Friday,Recovered
TX100207,CUST5073,2025-01-03 12:12:48.111362,1111.86,UPI,Success,None,36,Regular,6,1,0,Web,Delhi,12,Friday,Not Required
TX100208,CUST4139,2025-01-03 12:30:15.300306,1113.26,Debit Card,Failed,Insufficient Funds,44,Premium,3,2,3,Android,Bangalore,12,Friday,Not Recovered
TX100209,CUST4116,2025-01-03 12:47:42.489249,31342.54,UPI,Success,None,50,Regular,6,3,2,Web,Pune,12,Friday,Not Required
TX100210,CUST9786,2025-01-03 13:05:09.678193,1177.2,Debit Card,Failed,Card Expired,21,Regular,10,2,1,Android,Chennai,13,Friday,Recovered
TX100211,CUST8350,2025-01-03 13:22:36.867137,2070.54,UPI,Success,None,46,Regular,12,1,1,Android,Jaipur,13,Friday,Not Required
TX100212,CUST3296,2025-01-03 13:40:04.056081,1726.76,Credit Card,Success,None,45,New,6,2,1,iOS,Bangalore,13,Friday,Not Required
TX100213,CUST7912,2025-01-03 13:57:31.245024,1275.88,Debit Card,Success,None,47,Regular,5,1,3,iOS,Delhi,13,Friday,Not Required
TX100214,CUST4006,2025-01-03 14:14:58.433968,485.28,Wallet,Success,None,42,New,4,1,3,Web,Ahmedabad,14,Friday,Not Required
TX100215,CUST5563,2025-01-03 14:32:25.622912,1420.79,Net Banking,Failed,Bank Error,59,New,7,2,2,Android,Hyderabad,14,Friday,Not Recovered
TX100216,CUST8579,2025-01-03 14:49:52.811856,307.1,UPI,Failed,Limit Exceeded,36,Regular,4,1,1,iOS,Hyderabad,14,Friday,Not Recovered
TX100217,CUST5092,2025-01-03 15:07:20.000800,524.89,UPI,Success,None,46,New,3,0,0,Web,Kolkata,15,Friday,Not Required
TX100218,CUST2235,2025-01-03 15:24:47.189743,409.38,UPI,Success,None,24,Regular,9,1,3,iOS,Chennai,15,Friday,Not Required
TX100219,CUST8260,2025-01-03 15:42:14.378687,721.89,Debit Card,Success,None,58,New,4,2,0,Web,Mumbai,15,Friday,Not Required
TX100220,CUST2604,2025-01-03 15:59:41.567631,6732.21,Credit Card,Success,None,32,Regular,3,3,3,Android,Nagpur,15,Friday,Not Required
TX100221,CUST1828,2025-01-03 16:17:08.756575,102.79,Net Banking,Success,None,55,Regular,7,0,2,iOS,Ahmedabad,16,Friday,Not Required
TX100222,CUST9856,2025-01-03 16:34:35.945518,1321.15,UPI,Success,None,33,Regular,6,3,2,iOS,Bangalore,16,Friday,Not Required
TX100223,CUST1241,2025-01-03 16:52:03.134462,132.59,UPI,Success,None,36,Regular,9,2,3,iOS,Pune,16,Friday,Not Required
TX100224,CUST2528,2025-01-03 17:09:30.323406,414.91,UPI,Success,None,35,Regular,5,1,2,Web,Kolkata,17,Friday,Not Required
TX100225,CUST4872,2025-01-03 17:26:57.512350,1976.24,Debit Card,Failed,Limit Exceeded,36,Regular,8,1,2,Android,Hyderabad,17,Friday,Recovered
TX100226,CUST3724,2025-01-03 17:44:24.701294,709.3,Credit Card,Success,None,30,Regular,7,1,2,iOS,Kolkata,17,Friday,Not Required
TX100227,CUST7658,2025-01-03 18:01:51.890237,226.39,UPI,Success,None,56,New,11,2,1,iOS,Pune,18,Friday,Not Required
TX100228,CUST8956,2025-01-03 18:19:19.079181,325.28,Debit Card,Success,None,34,Premium,11,2,1,iOS,Chennai,18,Friday,Not Required
TX100229,CUST8886,2025-01-03 18:36:46.268125,1312.38,UPI,Failed,Bank Error,25,New,4,1,2,Android,Mumbai,18,Friday,Not Recovered
TX100230,CUST4502,2025-01-03 18:54:13.457069,320.42,UPI,Failed,Network Error,18,New,10,2,1,iOS,Delhi,18,Friday,Recovered
TX100231,CUST7570,2025-01-03 19:11:40.646012,825.89,UPI,Success,None,30,Regular,6,1,2,iOS,Pune,19,Friday,Not Required
TX100232,CUST1960,2025-01-03 19:29:07.834956,696.15,Wallet,Failed,Limit Exceeded,45,Regular,4,4,1,Android,Mumbai,19,Friday,Not Recovered
TX100233,CUST3697,2025-01-03 19:46:35.023900,346.68,Wallet,Success,None,35,New,9,3,2,iOS,Hyderabad,19,Friday,Not Required
TX100234,CUST7209,2025-01-03 20:04:02.212844,5675.67,UPI,Success,None,59,New,11,0,2,Android,Bangalore,20,Friday,Not Required
TX100235,CUST1035,2025-01-03 20:21:29.401788,1253.78,UPI,Success,None,57,Regular,7,1,1,Android,Delhi,20,Friday,Not Required
TX100236,CUST7396,2025-01-03 20:38:56.590731,87.78,Credit Card,Success,None,29,Regular,7,0,1,Android,Pune,20,Friday,Not Required
TX100237,CUST5345,2025-01-03 20:56:23.779675,801.48,Debit Card,Success,None,48,New,4,0,2,Android,Nagpur,20,Friday,Not Required
TX100238,CUST8454,2025-01-03 21:13:50.968619,343.17,UPI,Success,None,56,New,5,3,3,Android,Kolkata,21,Friday,Not Required
TX100239,CUST5673,2025-01-03 21:31:18.157563,1559.99,Credit Card,Success,None,41,Premium,9,4,1,Web,Mumbai,21,Friday,Not Required
TX100240,CUST7930,2025-01-03 21:48:45.346506,301.11,Debit Card,Failed,Card Expired,33,Premium,7,1,2,Android,Pune,21,Friday,Recovered
TX100241,CUST8973,2025-01-03 22:06:12.535450,593.04,Wallet,Success,None,55,Regular,5,1,2,Android,Hyderabad,22,Friday,Not Required
TX100242,CUST3536,2025-01-03 22:23:39.724394,1102.12,Debit Card,Success,None,20,Regular,9,5,2,Android,Jaipur,22,Friday,Not Required
TX100243,CUST4111,2025-01-03 22:41:06.913338,1580.91,UPI,Failed,Insufficient Funds,34,Premium,7,1,2,iOS,Hyderabad,22,Friday,Recovered
TX100244,CUST5861,2025-01-03 22:58:34.102282,200.28,Debit Card,Success,None,48,New,10,1,1,Android,Nagpur,22,Friday,Not Required
TX100245,CUST4566,2025-01-03 23:16:01.291225,476.04,UPI,Success,None,45,Regular,3,2,0,Android,Mumbai,23,Friday,Not Required
TX100246,CUST1958,2025-01-03 23:33:28.480169,413.66,Credit Card,Success,None,54,Regular,11,2,2,Android,Kolkata,23,Friday,Not Required
TX100247,CUST9883,2025-01-03 23:50:55.669113,346.08,Credit Card,Success,None,19,New,7,2,3,iOS,Chennai,23,Friday,Not Required
TX100248,CUST1998,2025-01-04 00:08:22.858057,3887.24,Debit Card,Success,None,41,Premium,7,0,1,Web,Hyderabad,0,Saturday,Not Required
TX100249,CUST6138,2025-01-04 00:25:50.047000,997.23,UPI,Success,None,53,Regular,8,4,2,Web,Ahmedabad,0,Saturday,Not Required
TX100250,CUST1936,2025-01-04 00:43:17.235944,188.5,Net Banking,Success,None,48,New,5,1,3,Android,Kolkata,0,Saturday,Not Required
TX100251,CUST1821,2025-01-04 01:00:44.424888,1665.47,Debit Card,Success,None,56,Premium,9,2,3,iOS,Ahmedabad,1,Saturday,Not Required
TX100252,CUST8811,2025-01-04 01:18:11.613832,5553.35,UPI,Success,None,21,New,12,3,0,Android,Ahmedabad,1,Saturday,Not Required
TX100253,CUST9238,2025-01-04 01:35:38.802776,1867.7,UPI,Success,None,46,Premium,9,1,3,iOS,Delhi,1,Saturday,Not Required
TX100254,CUST9701,2025-01-04 01:53:05.991719,145.57,UPI,Failed,Network Error,49,New,8,3,3,iOS,Mumbai,1,Saturday,Recovered
TX100255,CUST3579,2025-01-04 02:10:33.180663,409.84,Debit Card,Success,None,34,Regular,7,1,1,Web,Mumbai,2,Saturday,Not Required
TX100256,CUST1931,2025-01-04 02:28:00.369607,2361.17,UPI,Failed,Transaction Timeout,29,New,7,0,0,iOS,Jaipur,2,Saturday,Recovered
TX100257,CUST9320,2025-01-04 02:45:27.558551,327.78,UPI,Success,None,36,New,9,3,1,Android,Mumbai,2,Saturday,Not Required
TX100258,CUST2312,2025-01-04 03:02:54.747494,1036.72,UPI,Success,None,19,Regular,3,1,1,iOS,Kolkata,3,Saturday,Not Required
TX100259,CUST4044,2025-01-04 03:20:21.936438,1443.22,Credit Card,Success,None,32,Premium,10,1,1,Web,Mumbai,3,Saturday,Not Required
TX100260,CUST2122,2025-01-04 03:37:49.125382,263.24,Credit Card,Success,None,38,New,8,3,0,iOS,Chennai,3,Saturday,Not Required
TX100261,CUST2113,2025-01-04 03:55:16.314326,626.7,UPI,Success,None,52,Regular,5,0,3,Android,Chennai,3,Saturday,Not Required
TX100262,CUST4853,2025-01-04 04:12:43.503270,50.0,Wallet,Success,None,24,Premium,6,2,3,Android,Jaipur,4,Saturday,Not Required
TX100263,CUST7615,2025-01-04 04:30:10.692213,238.8,Net Banking,Success,None,19,Regular,5,3,0,iOS,Nagpur,4,Saturday,Not Required
TX100264,CUST2964,2025-01-04 04:47:37.881157,516.68,UPI,Success,None,42,Regular,8,0,1,iOS,Nagpur,4,Saturday,Not Required
TX100265,CUST5033,2025-01-04 05:05:05.070101,190.99,Credit Card,Success,None,56,New,6,1,1,Android,Chennai,5,Saturday,Not Required
TX100266,CUST1651,2025-01-04 05:22:32.259045,3403.0,Credit Card,Success,None,45,Regular,7,1,2,Web,Chennai,5,Saturday,Not Required
TX100267,CUST2343,2025-01-04 05:39:59.447988,159.15,Debit Card,Success,None,57,Regular,11,0,3,Android,Bangalore,5,Saturday,Not Required
TX100268,CUST7868,2025-01-04 05:57:26.636932,428.36,UPI,Success,None,43,New,4,2,3,Android,Jaipur,5,Saturday,Not Required
TX100269,CUST9565,2025-01-04 06:14:53.825876,758.04,Credit Card,Success,None,39,Regular,5,4,2,Android,Chennai,6,Saturday,Not Required
TX100270,CUST6183,2025-01-04 06:32:21.014820,2810.94,UPI,Failed,Insufficient Funds,45,New,6,3,0,Web,Mumbai,6,Saturday,Not Recovered
TX100271,CUST5272,2025-01-04 06:49:48.203764,158.24,Debit Card,Success,None,46,New,8,2,1,iOS,Ahmedabad,6,Saturday,Not Required
TX100272,CUST4346,2025-01-04 07:07:15.392707,2128.48,Credit Card,Failed,Network Error,39,Regular,2,3,0,Android,Jaipur,7,Saturday,Not Recovered
TX100273,CUST6147,2025-01-04 07:24:42.581651,671.98,Debit Card,Success,None,23,Regular,6,1,2,Web,Ahmedabad,7,Saturday,Not Required
TX100274,CUST4910,2025-01-04 07:42:09.770595,249.26,UPI,Success,None,37,New,9,0,0,Android,Mumbai,7,Saturday,Not Required
TX100275,CUST5351,2025-01-04 07:59:36.959539,1055.85,Net Banking,Failed,Insufficient Funds,34,New,6,3,2,Android,Pune,7,Saturday,Not Recovered
TX100276,CUST7484,2025-01-04 08:17:04.148482,811.64,Debit Card,Success,None,45,Premium,4,2,3,Android,Chennai,8,Saturday,Not Required
TX100277,CUST3144,2025-01-04 08:34:31.337426,364.96,Debit Card,Success,None,37,New,7,2,1,Android,Mumbai,8,Saturday,Not Required
TX100278,CUST5915,2025-01-04 08:51:58.526370,713.23,UPI,Success,None,37,Regular,10,1,3,Web,Delhi,8,Saturday,Not Required
TX100279,CUST8491,2025-01-04 09:09:25.715314,452.45,UPI,Success,None,49,New,3,3,1,Android,Ahmedabad,9,Saturday,Not Required
TX100280,CUST6180,2025-01-04 09:26:52.904258,745.1,Wallet,Success,None,46,Regular,10,1,2,iOS,Bangalore,9,Saturday,Not Required
TX100281,CUST2188,2025-01-04 09:44:20.093201,1289.66,Wallet,Success,None,31,Regular,7,1,0,Android,Hyderabad,9,Saturday,Not Required
TX100282,CUST1152,2025-01-04 10:01:47.282145,3248.72,UPI,Success,None,58,Regular,7,4,2,iOS,Ahmedabad,10,Saturday,Not Required
TX100283,CUST8508,2025-01-04 10:19:14.471089,192.9,UPI,Success,None,32,New,6,3,3,Android,Bangalore,10,Saturday,Not Required
TX100284,CUST2638,2025-01-04 10:36:41.660033,5614.08,UPI,Success,None,42,New,2,0,0,Web,Hyderabad,10,Saturday,Not Required
TX100285,CUST2200,2025-01-04 10:54:08.848976,94.44,UPI,Success,None,18,Premium,12,2,2,iOS,Mumbai,10,Saturday,Not Required
TX100286,CUST9808,2025-01-04 11:11:36.037920,571.47,UPI,Success,None,40,Regular,7,0,3,Web,Nagpur,11,Saturday,Not Required
TX100287,CUST4492,2025-01-04 11:29:03.226864,1197.89,UPI,Success,None,19,Regular,6,0,0,iOS,Mumbai,11,Saturday,Not Required
TX100288,CUST9288,2025-01-04 11:46:30.415808,880.94,Credit Card,Success,None,34,New,7,3,3,iOS,Ahmedabad,11,Saturday,Not Required
TX100289,CUST5345,2025-01-04 12:03:57.604752,356.84,UPI,Success,None,35,Regular,1,2,3,iOS,Pune,12,Saturday,Not Required
TX100290,CUST3170,2025-01-04 12:21:24.793695,540.17,Wallet,Failed,Transaction Timeout,53,Regular,12,3,3,iOS,Mumbai,12,Saturday,Recovered
TX100291,CUST6718,2025-01-04 12:38:51.982639,406.26,Credit Card,Success,None,24,Regular,7,1,0,Android,Mumbai,12,Saturday,Not Required
TX100292,CUST2127,2025-01-04 12:56:19.171583,368.94,UPI,Failed,Transaction Timeout,18,Regular,8,5,1,Web,Pune,12,Saturday,Recovered
TX100293,CUST5002,2025-01-04 13:13:46.360527,1555.58,Net Banking,Success,None,58,New,8,2,2,iOS,Ahmedabad,13,Saturday,Not Required
TX100294,CUST7054,2025-01-04 13:31:13.549470,950.53,Credit Card,Success,None,20,Premium,10,1,2,Android,Nagpur,13,Saturday,Not Required
TX100295,CUST5669,2025-01-04 13:48:40.738414,332.65,UPI,Success,None,56,Regular,7,3,1,iOS,Hyderabad,13,Saturday,Not Required
TX100296,CUST3584,2025-01-04 14:06:07.927358,1635.33,Credit Card,Failed,Insufficient Funds,56,New,5,1,1,iOS,Nagpur,14,Saturday,Not Recovered
TX100297,CUST8179,2025-01-04 14:23:35.116302,904.43,UPI,Success,None,24,Regular,4,1,1,iOS,Hyderabad,14,Saturday,Not Required
TX100298,CUST9900,2025-01-04 14:41:02.305246,1499.46,Debit Card,Success,None,21,New,11,4,3,Android,Nagpur,14,Saturday,Not Required
TX100299,CUST5956,2025-01-04 14:58:29.494189,1248.41,Debit Card,Success,None,44,Regular,7,1,0,iOS,Kolkata,14,Saturday,Not Required
TX100300,CUST9666,2025-01-04 15:15:56.683133,290.33,UPI,Success,None,23,Regular,8,3,1,iOS,Jaipur,15,Saturday,Not Required
TX100301,CUST1128,2025-01-04 15:33:23.872077,379.87,Credit Card,Success,None,55,Regular,4,0,3,Android,Chennai,15,Saturday,Not Required
TX100302,CUST5905,2025-01-04 15:50:51.061021,1404.3,Credit Card,Success,None,40,New,5,2,3,Android,Mumbai,15,Saturday,Not Required
TX100303,CUST2697,2025-01-04 16:08:18.249964,1224.6,UPI,Success,None,39,Regular,10,2,2,Web,Delhi,16,Saturday,Not Required
TX100304,CUST3200,2025-01-04 16:25:45.438908,651.38,UPI,Success,None,36,Premium,15,3,1,Web,Hyderabad,16,Saturday,Not Required
TX100305,CUST5333,2025-01-04 16:43:12.627852,747.94,Net Banking,Success,None,31,New,11,3,0,Android,Chennai,16,Saturday,Not Required
TX100306,CUST2891,2025-01-04 17:00:39.816796,2386.7,Debit Card,Success,None,48,Premium,10,0,3,iOS,Kolkata,17,Saturday,Not Required
TX100307,CUST2753,2025-01-04 17:18:07.005740,368.13,Credit Card,Success,None,31,Premium,7,0,3,Android,Ahmedabad,17,Saturday,Not Required
TX100308,CUST3546,2025-01-04 17:35:34.194683,1149.52,Credit Card,Success,None,19,Regular,7,0,1,iOS,Delhi,17,Saturday,Not Required
TX100309,CUST5462,2025-01-04 17:53:01.383627,543.38,UPI,Failed,Card Expired,45,New,11,1,1,iOS,Ahmedabad,17,Saturday,Recovered
TX100310,CUST5616,2025-01-04 18:10:28.572571,535.03,Credit Card,Success,None,54,New,6,4,0,Web,Chennai,18,Saturday,Not Required
TX100311,CUST4450,2025-01-04 18:27:55.761515,1995.75,Debit Card,Failed,Insufficient Funds,26,New,2,2,2,Android,Jaipur,18,Saturday,Not Recovered
TX100312,CUST6617,2025-01-04 18:45:22.950459,1518.41,Credit Card,Success,None,22,Regular,6,1,1,Android,Kolkata,18,Saturday,Not Required
TX100313,CUST4335,2025-01-04 19:02:50.139402,1500.43,Credit Card,Success,None,20,New,4,3,1,iOS,Chennai,19,Saturday,Not Required
TX100314,CUST5325,2025-01-04 19:20:17.328346,2454.01,Credit Card,Success,None,21,Premium,1,1,1,Android,Delhi,19,Saturday,Not Required
TX100315,CUST9280,2025-01-04 19:37:44.517290,679.26,Debit Card,Success,None,23,New,12,6,3,Android,Chennai,19,Saturday,Not Required
TX100316,CUST9004,2025-01-04 19:55:11.706234,1315.47,Debit Card,Success,None,36,Regular,5,1,0,Android,Ahmedabad,19,Saturday,Not Required
TX100317,CUST5114,2025-01-04 20:12:38.895177,487.72,Debit Card,Failed,Incorrect Details,54,Regular,9,3,0,Android,Bangalore,20,Saturday,Recovered
TX100318,CUST1832,2025-01-04 20:30:06.084121,919.81,UPI,Success,None,47,New,6,1,2,Android,Bangalore,20,Saturday,Not Required
TX100319,CUST2512,2025-01-04 20:47:33.273065,583.97,Credit Card,Success,None,49,Regular,7,2,1,Android,Kolkata,20,Saturday,Not Required
TX100320,CUST7939,2025-01-04 21:05:00.462009,732.89,Debit Card,Failed,Bank Error,22,Regular,8,2,2,Android,Chennai,21,Saturday,Not Recovered
TX100321,CUST5533,2025-01-04 21:22:27.650953,1206.11,Credit Card,Success,None,44,New,6,2,3,iOS,Pune,21,Saturday,Not Required
TX100322,CUST1722,2025-01-04 21:39:54.839896,293.47,Debit Card,Success,None,47,Regular,8,2,1,Web,Chennai,21,Saturday,Not Required
TX100323,CUST1058,2025-01-04 21:57:22.028840,5390.47,Net Banking,Failed,Incorrect Details,54,Regular,12,3,1,Android,Mumbai,21,Saturday,Recovered
TX100324,CUST6464,2025-01-04 22:14:49.217784,243.22,UPI,Success,None,23,New,7,2,1,Android,Chennai,22,Saturday,Not Required
TX100325,CUST3143,2025-01-04 22:32:16.406728,197.51,UPI,Success,None,51,Regular,7,3,2,iOS,Kolkata,22,Saturday,Not Required
TX100326,CUST5291,2025-01-04 22:49:43.595671,2117.75,Credit Card,Success,None,49,New,11,2,3,iOS,Hyderabad,22,Saturday,Not Required
TX100327,CUST3647,2025-01-04 23:07:10.784615,1468.01,UPI,Failed,Bank Error,59,Premium,6,2,3,iOS,Bangalore,23,Saturday,Not Recovered
TX100328,CUST8239,2025-01-04 23:24:37.973559,1241.55,Wallet,Success,None,35,New,7,2,0,iOS,Ahmedabad,23,Saturday,Not Required
TX100329,CUST8007,2025-01-04 23:42:05.162503,1246.81,UPI,Success,None,51,Regular,8,3,1,Web,Bangalore,23,Saturday,Not Required
TX100330,CUST1158,2025-01-04 23:59:32.351447,657.05,UPI,Success,None,59,Regular,6,5,1,Web,Kolkata,23,Saturday,Not Required
TX100331,CUST2832,2025-01-05 00:16:59.540390,271.17,Wallet,Success,None,21,Regular,2,1,2,Android,Delhi,0,Sunday,Not Required
TX100332,CUST2232,2025-01-05 00:34:26.729334,717.52,UPI,Success,None,25,Regular,3,3,1,iOS,Nagpur,0,Sunday,Not Required
TX100333,CUST3442,2025-01-05 00:51:53.918278,337.93,UPI,Success,None,42,Regular,14,8,1,Android,Ahmedabad,0,Sunday,Not Required
TX100334,CUST9938,2025-01-05 01:09:21.107222,1763.61,UPI,Success,None,57,New,6,3,0,Android,Ahmedabad,1,Sunday,Not Required
TX100335,CUST1590,2025-01-05 01:26:48.296165,574.18,Debit Card,Success,None,20,Premium,4,0,0,iOS,Kolkata,1,Sunday,Not Required
TX100336,CUST7049,2025-01-05 01:44:15.485109,291.34,UPI,Success,None,46,Regular,5,3,3,Android,Nagpur,1,Sunday,Not Required
TX100337,CUST3426,2025-01-05 02:01:42.674053,482.32,UPI,Success,None,41,New,6,1,0,iOS,Nagpur,2,Sunday,Not Required
TX100338,CUST8041,2025-01-05 02:19:09.862997,1005.19,Wallet,Success,None,29,New,7,1,3,Android,Delhi,2,Sunday,Not Required
TX100339,CUST3088,2025-01-05 02:36:37.051941,378.52,UPI,Success,None,30,New,2,5,1,iOS,Nagpur,2,Sunday,Not Required
TX100340,CUST1685,2025-01-05 02:54:04.240884,292.3,Debit Card,Success,None,21,New,5,2,1,Web,Hyderabad,2,Sunday,Not Required
TX100341,CUST6050,2025-01-05 03:11:31.429828,848.68,UPI,Success,None,23,Regular,5,3,0,iOS,Kolkata,3,Sunday,Not Required
TX100342,CUST6974,2025-01-05 03:28:58.618772,849.77,UPI,Success,None,51,New,10,1,0,iOS,Mumbai,3,Sunday,Not Required
TX100343,CUST1653,2025-01-05 03:46:25.807716,400.64,Debit Card,Success,None,42,Regular,12,2,2,Web,Bangalore,3,Sunday,Not Required
TX100344,CUST6862,2025-01-05 04:03:52.996659,415.28,UPI,Success,None,43,Regular,9,2,0,iOS,Hyderabad,4,Sunday,Not Required
TX100345,CUST4441,2025-01-05 04:21:20.185603,838.87,UPI,Success,None,42,New,7,1,3,iOS,Bangalore,4,Sunday,Not Required
TX100346,CUST5088,2025-01-05 04:38:47.374547,156.32,Debit Card,Success,None,47,Regular,14,2,1,Android,Mumbai,4,Sunday,Not Required
TX100347,CUST2684,2025-01-05 04:56:14.563491,162.8,Credit Card,Success,None,48,Regular,5,2,3,Android,Bangalore,4,Sunday,Not Required
